xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
34503.24,11988.75,7650.465,3084.019,3934.65594102227,3778.00417841852,-0.432580345863066,28337.9648987318,2.7398781
34470.09,11988.36,7698.789,3095.532,3928.79009333765,3778.21201324978,-0.437558090494535,28259.1477643682,2.7561181
34436.04,11987.97,7748.443,3107.182,3922.61884320563,3778.39879264442,-0.442669435398243,28177.2209370804,2.7733049
34402.36,11987.57,7797.592,3118.493,3916.13031574602,3778.36304928889,-0.447724153840504,28094.3522495526,2.7900143
34369.73,11987.18,7845.277,3129.232,3909.31571574172,3777.96499317558,-0.452623184019289,28013.0674881173,2.8061338
34336.88,11986.78,7893.303,3139.849,3902.17331070057,3777.31944780244,-0.457553539046607,27933.1599464978,2.8231948
34303.13,11986.36,7942.695,3150.587,3894.7018784655,3776.57596083958,-0.462620975071154,27852.1037661273,2.8399828
34269.59,11985.94,7991.812,3161.049,3886.89237982933,3775.61959434469,-0.467656015039943,27769.9265789082,2.8570532
34236.98,11985.52,8039.617,3170.997,3878.73510582795,3774.28703285118,-0.472551966266296,27688.9872396917,2.8728344
34202.52,11985.06,8090.159,3181.36,3870.23464144514,3772.89493066085,-0.477726229087971,27607.6970965746,2.8909485
34169.85,11984.62,8138.111,3190.93,3861.37721267309,3771.13144678977,-0.482629944750629,27525.4027418128,2.9061398
34136.73,11984.17,8186.777,3200.449,3852.159487465,3769.04804792982,-0.487603539222441,27445.3807188243,2.9233468
34103.18,11983.7,8236.098,3209.899,3842.58333540748,3766.78876735737,-0.492640988708995,27364.3056688936,2.9399785
34070.27,11983.22,8284.517,3218.949,3832.63951659635,3764.20348288144,-0.4975823212355,27283.2457497415,2.9566304
34036.59,11982.73,8334.099,3228.03,3822.32759035642,3761.39476174911,-0.502639716857634,27202.4505521034,2.9732817
34003.64,11982.24,8382.651,3236.693,3811.64177409809,3758.27001036313,-0.507588144385777,27121.2354044853,2.9894775
33970.05,11981.73,8432.164,3245.338,3800.58011201957,3754.88198315511,-0.512632019439302,27040.5341266732,3.0063493
33937,11981.22,8480.909,3253.627,3789.13913852987,3751.18245151699,-0.517593967536054,26959.4603863044,3.0233242
33903.7,11980.69,8530.056,3261.784,3777.31572136925,3747.17021620511,-0.522594201931319,26878.9919390484,3.0395731
33868.32,11980.12,8582.291,3270.307,3765.11996520862,3743.16139379025,-0.527907821157537,26796.2124460825,3.0576707
33837.17,11979.61,8628.34,3277.504,3752.52356373649,3738.47171295425,-0.53258556769561,26714.4297781304,3.0732333
33803.71,11979.05,8677.824,3285.106,3739.5323296106,3733.35857612491,-0.537611906131319,26636.7460557807,3.0898722
33769.71,11978.47,8728.116,3292.643,3726.17048546515,3728.2447535246,-0.542718163778595,26555.1741429288,3.1066552
33736.99,11977.91,8776.541,3299.663,3712.41448400229,3722.69122231445,-0.547631116298548,26474.0958433678,3.1232946
33703.91,11977.32,8825.538,3306.58,3698.26419501659,3716.7221855731,-0.552600159396938,26394.6073921666,3.13997
33670.49,11976.72,8875.038,3313.38,3683.73055656345,3710.51281564859,-0.557618198072127,26314.3135288959,3.1565648
33637.21,11976.1,8924.354,3319.956,3668.81001469971,3703.98834673813,-0.562615353514961,26233.7235914823,3.1730925
33604.13,11975.48,8973.426,3326.301,3653.50033538932,3697.08920234505,-0.567585333710126,26153.5707049716,3.1898488
33570.87,11974.85,9022.757,3332.493,3637.80542007956,3689.85611250136,-0.572579811414293,26073.5835570141,3.2058148
33537.23,11974.2,9072.684,3338.582,3621.73086391402,3682.35638356391,-0.577633057435564,25993.0450956567,3.2233555
33504.59,11973.55,9121.196,3344.288,3605.27096084831,3674.42502621234,-0.58254038737487,25912.9442096867,3.2398493
33470.71,11972.87,9171.511,3350.056,3588.43398105295,3666.19797300335,-0.587629510176889,25833.1447751527,3.2566663
33437.5,11972.19,9220.867,3355.515,3571.2280622167,3657.69744698304,-0.592619436507634,25752.2706194123,3.2733333
33404.23,11971.49,9270.312,3360.809,3553.64459403192,3648.76440483963,-0.597616725502125,25672.3613106166,3.2904108
33371.05,11970.79,9319.644,3365.916,3535.69538849467,3639.48879475286,-0.602601163362674,25592.5263910528,3.3059975
33337.48,11970.07,9369.567,3370.924,3517.38701827257,3629.91043791517,-0.607644368981532,25512.5044441034,3.3235092
33304.24,11969.35,9419.015,3375.709,3498.72402049792,3619.99947410571,-0.612637776037268,25432.2907278741,3.3400285
33271.26,11968.62,9468.083,3380.289,3479.70544317641,3609.65997953565,-0.617591424373499,25352.8666371813,3.3561582
33237.93,11967.88,9517.684,3384.771,3460.34445014893,3598.9915562692,-0.622598084335736,25273.5552303117,3.3730693
33201.72,11967.06,9571.567,3389.566,3440.67336622753,3588.43469616395,-0.628039145370535,25191.0530901927,3.3911544
33171.29,11966.35,9616.907,3393.312,3420.65603644513,3577.18404391152,-0.632611136318705,25109.9188910451,3.4061503
33138.19,11965.57,9666.209,3397.316,3400.27022738511,3565.04788857618,-0.63758446312841,25034.666813481,3.4228352
33104.47,11964.75,9716.493,3401.278,3379.61653406089,3553.0997638716,-0.642656718188486,24955.0225419977,3.4401528
33070.98,11963.93,9766.397,3405.069,3358.66722280461,3540.90757832453,-0.647689482191167,24874.7048081933,3.4565592
33038.2,11963.12,9815.242,3408.632,3337.41463055122,3528.24797730989,-0.652614081086181,24795.5078643145,3.473294
33004.81,11962.26,9865.01,3412.157,3315.87562186906,3515.23086156259,-0.657631584437154,24716.8096820062,3.4899534
32971.23,11961.41,9915.073,3415.592,3294.07725421844,3502.04446906104,-0.66267853844311,24637.1054567421,3.506636
32938.61,11960.56,9963.704,3418.793,3272.01269003414,3488.45171289415,-0.667579576367102,24558.094167742,3.5232892
32905.23,11959.69,10013.49,3421.987,3249.69398555157,3474.50108802834,-0.672596812055967,24479.7970547158,3.5400062
32871.98,11958.81,10063.06,3425.066,3227.15118136005,3460.37663923414,-0.677592628629468,24400.571355583,3.5565607
32838.57,11957.9,10112.88,3428.075,3204.38473608407,3445.96388551458,-0.68261334448453,24321.4582172219,3.573242
32804.95,11956.97,10163.07,3431.029,3181.41308993403,3431.33453266926,-0.687670472444556,24241.9419880615,3.5901732
32772.23,11956.06,10211.89,3433.802,3158.24109837238,3416.36178503994,-0.692588110448382,24162.9921134511,3.6060441
32738.81,11955.1,10261.74,3436.585,3134.87970132801,3401.05635729264,-0.697611102269552,24084.7417236734,3.6233381
32705.57,11954.15,10311.35,3439.29,3111.36294634937,3385.61469351987,-0.702608793036602,24005.7109511715,3.6399957
32672.15,11953.17,10361.22,3441.96,3087.69351750061,3369.93042131234,-0.707632454292438,23926.7930892865,3.6563963
