xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
39960,11999.99,55.14862,24.00874,3943.92856695194,3451.71207085144,0,41722.9133965374,
39917.04,11999.99,114.3399,49.90858,3943.88089258513,3453.15498857867,0,41622.0456682284,
39883.79,11999.99,160.2383,69.69334,3943.86446356559,3453.65208199162,0,41526.0566641371,
39849.32,11999.99,207.7887,90.23689,3943.82614856077,3454.81108366485,0,41443.4038198234,
39817.86,11999.99,251.2305,108.9227,3943.79790162672,3455.66526753941,0,41361.8178613809,
39784.48,12000,297.2991,128.8058,3943.75895397724,3456.84267010753,0,41282.8665287368,
39751.43,12000,342.906,148.4861,3943.72434332849,3457.8886041832,0,41201.3765814147,
39718.09,12000,388.9057,168.3521,3943.68824589132,3458.97910917056,0,41120.1098432429,
39685.22,12000,434.264,187.9335,3943.65384174007,3460.01811827458,0,41038.8609881845,
39651.78,12000,480.4081,207.8794,3943.61693833488,3461.13223480799,0,40957.7592710873,
39619.05,12000,525.5677,227.3844,3943.58293056982,3462.15859270633,0,40876.4844375696,
39586.02,12000,571.1351,247.082,3943.54668853527,3463.25202347538,0,40795.9931868102,
39552.84,12000,616.91,266.8812,3943.5105030858,3464.34337927473,0,40714.9101304849,
39519.32,12000,663.1468,286.8981,3943.47359452165,3465.45616604001,0,40633.2751284674,
39486.89,12000,707.8785,306.2365,3943.44020851887,3466.46241947533,0,40552.1843929301,
39453.67,12000,753.6979,326.0774,3943.40249392532,3467.59876130263,0,40471.9711505205,
39418.43,12000,802.2817,347.1909,3943.36067346551,3468.85834800365,0,40388.6379364848,
39384.68,12000,848.8361,367.3823,3943.32668868581,3469.88157275448,0,40303.7075796904,
39351.25,12000,894.9246,387.3682,3943.29066409777,3470.96586082322,0,40221.3086031438,
39318.72,12000,939.7909,406.8036,3943.25634482011,3471.99848498068,0,40140.2682093024,
39285.33,12000,985.8332,426.7829,3943.21784737092,3473.15643469157,0,40059.7334988451,
39252.37,12000,1031.276,446.4954,3943.18211399033,3474.2308760008,0,39978.3339540556,
39218.93,12000,1077.387,466.5213,3943.14407031496,3475.37439375772,0,39897.1160651761,
39186.29,12000,1122.378,486.0418,3943.10916044803,3476.42336174465,0,39815.9498678676,
39153.25,12000,1167.929,505.826,3943.07141987068,3477.55700621678,0,39735.6091912474,
39119.73,12000,1214.132,525.916,3943.03304775799,3478.70921581934,0,39654.1998464266,
39086.7,12000,1259.666,545.7065,3942.99686942995,3479.79517859773,0,39572.5428720434,
39053.7,12000,1305.151,565.4825,3942.95973054825,3480.90959757855,0,39491.646360469,
39020.18,12000,1351.357,585.5962,3942.92093038532,3482.07345908297,0,39410.2954095772,
38986.63,12000,1397.592,605.7307,3942.88300628579,3483.21064018653,0,39328.1334441805,
38955.13,12000,1441.021,624.5883,3942.85083082013,3484.17513329574,0,39247.8979457747,
38921.89,12000,1486.823,644.5391,3942.80960266495,3485.41057316372,0,39169.059916119,
38889.89,12000,1530.918,663.7148,3942.77524174449,3486.4398723866,0,39088.8248414776,
38857.24,12000,1575.914,683.3105,3942.73642354069,3487.60230113101,0,39009.8159262001,
38821.33,12000,1625.372,704.9695,3942.68946934175,3489.00781257925,0,38926.70419418,
38788.87,12000,1670.098,724.4569,3942.65891068019,3489.92222030285,0,38842.0270178515,
38755.99,12000,1715.387,744.2094,3942.62006782305,3491.08414659231,0,38762.113409388,
38722.07,12000,1762.117,764.6324,3942.5789040169,3492.31504943535,0,38680.5783429473,
38687.98,12000,1809.065,785.1642,3942.53929479909,3493.49902826665,0,38597.3150078171,
38654.45,12000,1855.251,805.3526,3942.50151876403,3494.62781085193,0,38514.3425788648,
38621.23,12000,1900.994,825.3443,3942.46343499759,3495.76539414164,0,38432.5064269819,
38588.45,12000,1946.15,845.0739,3942.42584287425,3496.88790360177,0,38351.5607803832,
38555.11,11999.99,1992.054,865.155,3942.38568057983,3498.08673327735,0,38270.726805998,
38521.98,11999.99,2037.682,885.1172,3942.34709941197,3499.23795319138,0,38189.2693294973,
38489.1,11999.99,2082.959,904.925,3942.30874743824,3500.38193279955,0,38108.3522864737,
38455.51,11999.99,2129.206,925.1882,3942.26766174512,3501.60701143005,0,38027.1369413605,
38422.05,11999.99,2175.266,945.3727,3942.22833074448,3502.77933984081,0,37944.9892524548,
38389.98,11999.99,2219.431,964.6915,3942.19271632769,3503.84052702019,0,37864.3664901064,
38356.76,11999.99,2265.163,984.7399,3942.15072647965,3505.09123859125,0,37784.7140672078,
38323.12,11999.99,2311.474,1005.064,3942.10972295556,3506.31211082492,0,37702.942838365,
38292.02,11999.99,2354.292,1023.786,3942.0771434987,3507.28183384916,0,37622.9762318565,
38253.41,11999.99,2407.376,1047.286,3942.01657346953,3509.08393027034,0,37539.6347855744,
38225.4,11999.99,2445.972,1064.092,3942.0037969678,3509.4639338489,0,37455.2087610507,
38191.23,11999.99,2492.995,1084.777,3941.95000019168,3511.06349523153,0,37380.7052843658,
38158.37,11999.99,2538.213,1104.635,3941.91283107083,3512.16820438074,0,37298.2710251069,
38126.75,11999.99,2581.73,1123.716,3941.87652487671,3513.24690743435,0,37218.9895048156,
38092.01,12000,2629.522,1144.783,3941.82795489982,3514.68942893411,0,37138.5711215068,
38057.05,11999.99,2677.606,1165.996,3941.78529446556,3515.95591530533,0,37053.2761696566,
38025.91,11999.99,2720.459,1184.794,3941.75467184431,3516.86472677678,0,36971.3164481893,
37992.02,11999.99,2767.083,1205.343,3941.70568189097,3518.26929445441,-0.00172327101281863,36892.4280609539,
37958.27,11999.99,2813.495,1225.803,3941.65976782181,3519.48546281501,-0.00514672680578787,36809.5688432557,
37926.22,11999.99,2857.601,1245.201,3941.61420130867,3520.5558550376,-0.00994068644309976,36728.550511528,
37892.96,11999.99,2903.341,1265.364,3941.55505703212,3521.84140709046,-0.0165726089865517,36648.9027803747,
37858.41,11999.99,2950.861,1286.364,3941.48630906298,3523.1666789474,-0.0252561691442562,36566.2229046852,
37826.24,11999.98,2995.106,1305.85,3941.41896865552,3524.17928018632,-0.0348901908642049,36483.8850916559,
37793.64,11999.98,3039.943,1325.617,3941.33437649375,3525.38268157621,-0.0462487095124325,36404.7097954272,
37760.22,11999.98,3085.918,1345.922,3941.23572078568,3526.62759678675,-0.0595748495523457,36324.0899253275,
37727.36,11999.98,3131.105,1365.867,3941.12704609376,3527.75568395996,-0.074291613491408,36242.7766030816,
37693.43,11999.98,3177.776,1386.511,3940.99795019225,3529.01192591896,-0.0912247939953998,36161.2874021083,
37659.79,11999.98,3224.047,1406.977,3940.85506272292,3530.15760996717,-0.109711934876911,36078.4539948393,
37628.05,11999.98,3267.713,1426.238,3940.70000951152,3531.13129761466,-0.128665527009116,35997.8795641081,
37594.12,11999.98,3314.394,1446.91,3940.5133306862,3532.42104624274,-0.150667335761884,35918.0460203425,
