xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
39960,11999.99,55.14862,24.00874,3943.92856695194,3451.71207085144,0,41722.9133965374,
39916.86,11999.99,114.5849,50.02313,3943.88042759663,3453.1690588025,0,41621.876151536,
39882.83,11999.99,161.551,70.29331,3943.86232651764,3453.7167371103,0,41524.8736318809,
39850.41,11999.99,206.3009,89.56419,3943.83084207836,3454.66913040844,0,41443.0137333841,
39816.03,11999.99,253.7437,110.066,3943.79109659609,3455.87101714333,0,41361.6819416904,
39784.14,11999.99,297.7574,129.0171,3943.76152332899,3456.76501080102,0,41279.8109402754,
39749.93,11999.99,344.9667,149.427,3943.72103073869,3457.98869295652,0,41199.4378757553,
39717.47,11999.99,389.7589,168.7445,3943.68946871344,3458.94217367521,0,41117.2711248888,
39683.72,11999.99,436.3275,188.8768,3943.65106304949,3460.10202048804,0,41036.492097418,
39650.71,11999.99,481.8772,208.5524,3943.61697330366,3461.13117927929,0,40954.4874936492,
39617.78,11999.99,527.3074,228.1807,3943.58163009051,3462.19783485589,0,40873.672594493,
39584.91,11999.99,572.668,247.7843,3943.54616663258,3463.26776670985,0,40793.0327749989,
39551.72,11999.99,618.4516,267.5875,3943.50967761765,3464.36827117007,0,40712.1690382443,
39518.62,11999.99,664.1168,287.344,3943.47391107477,3465.44662364178,0,40630.9249084048,
39485.82,11999.99,709.3595,306.9151,3943.43872659635,3466.50707735642,0,40550.0998980832,
39452.22,11999.99,755.6938,326.9912,3943.40069057054,3467.65308646968,0,40468.9678179429,
39419.4,11999.99,800.9608,346.5875,3943.36619489766,3468.69207648169,0,40387.3903143505,
39386.64,11999.99,846.1483,366.1548,3943.33026614432,3469.77387665829,0,40307.0265284748,
39353.51,11999.99,891.8367,385.9576,3943.29313762616,3470.8914227636,0,40226.3966925126,
39320.23,11999.99,937.7333,405.8628,3943.25619518159,3472.00298669808,0,40145.0737399243,
39287.09,11999.99,983.4337,425.6856,3943.21983866876,3473.09654934058,0,40063.65638213,
39251.94,11999.99,1031.876,446.773,3943.17756224391,3474.36771369285,0,39980.5319304767,
39218.83,11999.99,1077.528,466.5885,3943.14473383878,3475.3544529874,0,39896.3653844174,
39185.71,11999.99,1123.188,486.4152,3943.10781911584,3476.46365920409,0,39815.2325727453,
39152.73,11999.99,1168.651,506.1589,3943.07120570743,3477.56343808573,0,39734.2236292422,
39119.26,11999.99,1214.791,526.2197,3943.03283387635,3478.71563695685,0,39652.9547618447,
39086.51,11999.99,1259.941,545.8351,3942.99735043378,3479.78074270978,0,39571.6360398935,
39053.07,11999.99,1306.034,565.8895,3942.95841852272,3480.94896029122,0,39490.7333091632,
39020.03,11999.99,1351.569,585.6954,3942.9218839432,3482.04486085461,0,39409.1899257554,
38986.92,11999.99,1397.205,605.5551,3942.88423304006,3483.1738612986,0,39328.180465784,
38954.63,11999.99,1441.723,624.9103,3942.84894088202,3484.23177728497,0,39247.8386650609,
38921.3,11999.99,1487.646,644.9167,3942.80902100704,3485.42799973258,0,39167.7290237698,
38888.03,11999.99,1533.489,664.8938,3942.77118910522,3486.56124988261,0,39086.1384066643,
38854.78,11999.99,1579.298,684.8627,3942.73320984504,3487.69851814014,0,39004.6571233901,
38821.57,11999.99,1625.063,704.8186,3942.69516811783,3488.83725958407,0,38923.240332205,
38788.2,11999.99,1671.023,724.8723,3942.65653904553,3489.99317608334,0,38841.7304711477,
38754.79,11999.99,1717.057,744.9671,3942.61793771885,3491.14785352998,0,38759.952302256,
38723.39,11999.99,1760.324,763.8006,3942.58517201572,3492.1276502225,0,38680.0226763743,
38689,11999.99,1807.683,784.5217,3942.53959522859,3493.49004959412,0,38600.2455090653,
38654.77,11999.99,1854.818,805.1473,3942.50041432427,3494.66080665827,0,38516.1595150717,
38621.37,11999.99,1900.824,825.2606,3942.46319083285,3495.77268620074,0,38433.1045811395,
38587.68,11999.99,1947.22,845.5614,3942.42333616404,3496.9627408397,0,38351.004518999,
38554.85,11999.99,1992.432,865.3242,3942.38649079529,3498.06255298813,0,38269.3027443635,
38522.15,11999.99,2037.46,885.0096,3942.34815511342,3499.20645760436,0,38189.0170394301,
38488.57,11999.99,2083.7,905.2619,3942.30682426745,3500.43928745681,0,38108.0810076288,
38455.99,11999.99,2128.558,924.8844,3942.27019501728,3501.53148848356,0,38026.7863619552,
38422.67,11999.99,2174.432,944.9831,3942.22917257607,3502.7542519921,0,37946.2857255894,
38389.28,11999.99,2220.406,965.1357,3942.18935000175,3503.94081417332,0,37864.6018278079,
38356.32,11999.99,2265.771,985.015,3942.15088991549,3505.08637140938,0,37783.2303412119,
38323.33,11999.99,2311.195,1004.929,3942.11126966404,3506.26606612544,0,37702.48034119,
38289.83,11999.99,2357.304,1025.168,3942.07012258038,3507.49077293864,0,37621.182746671,
38257.08,11999.99,2402.378,1044.936,3942.03218018654,3508.61968959302,0,37539.8564134381,
38223.98,11999.99,2447.933,1064.934,3941.99147591511,3509.83034958664,0,37459.3194361351,
38190.48,11999.99,2494.038,1085.195,3941.9501833072,3511.05805190611,0,37377.8704009569,
38157.55,11999.99,2539.352,1105.097,3941.91137729803,3512.21140462868,0,37296.3706443684,
38124.33,11999.99,2585.073,1125.196,3941.87031835786,3513.43127550067,0,37215.4435301004,
38090.32,11999.99,2631.861,1145.798,3941.8273976647,3514.70597506215,0,37133.3227387667,
38058.6,11999.99,2675.514,1164.956,3941.7930367865,3515.72610056625,0,37052.2265166776,
38025.54,11999.99,2721,1184.97,3941.74957021516,3517.01610738508,0,36973.2678181072,
37992.25,11999.99,2766.793,1205.134,3941.70813951716,3518.24522198079,0,36892.0867088573,
37958.39,11999.99,2813.37,1225.67,3941.66530712712,3519.51543715737,0,36810.0200407605,
37925.9,11999.99,2858.071,1245.344,3941.62783461498,3520.62630020626,0,36728.4053837047,
37892.57,11999.99,2903.917,1265.557,3941.58468430276,3521.90501550708,0,36648.0344120567,
37859.55,11999.99,2949.327,1285.575,3941.54421296807,3523.10389047157,0,36566.7120934729,
37825.7,11999.99,2995.871,1306.129,3941.50034410151,3524.40291673432,0,36485.070095925,
37792.66,11999.99,3041.309,1326.177,3941.46067930125,3525.57701278756,0,36402.9586722189,
37758.37,11999.99,3088.456,1347.029,3941.41518901063,3526.92303075392,0,36320.8540395812,
37727.56,11999.99,3130.833,1365.675,3941.38331983594,3527.86568420156,0,36240.2161149849,
37696.48,11999.99,3173.591,1384.503,3941.34282703726,3529.06302553923,0,36164.5189004596,
37663.31,11999.99,3219.189,1404.657,3941.29624936484,3530.43975415344,0,36086.4149546408,
37627.5,11999.99,3268.393,1426.507,3941.24570525421,3531.93307129164,0,36002.681215337,
37593.63,11999.99,3314.951,1447.126,3941.20710988442,3533.07290971775,0,35916.8522362504,
37560.82,11999.99,3360.058,1467.077,3941.16741116283,3534.24492266825,0,35834.9280185717,
