xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
36974.21,11999.98,4172.148,1826.939,3928.70988993387,3546.45572186098,-0.88352168971859,34393.6339190322,
36940.93,11999.98,4218.504,1847.551,3927.82206363296,3547.00624386081,-0.91727075973712,34311.5679546099,
36908.84,11999.98,4263.245,1867.411,3926.90834159295,3547.41093718509,-0.949837325757371,34230.5360360664,
36875.98,11999.98,4309.084,1887.787,3925.95834023388,3547.94863481333,-0.983209780102597,34150.5444718218,
36843.13,11999.98,4354.963,1908.184,3924.97951538349,3548.40800708035,-1.01661168286763,34069.3535506323,
36809.97,11999.98,4401.332,1928.813,3923.96853286382,3548.87379385595,-1.05037324750982,33987.8163678255,
36777.48,11999.98,4446.811,1949.028,3922.93016704581,3549.22426877607,-1.08348331848346,33906.386581863,
36744.78,11999.98,4492.622,1969.399,3921.85867145928,3549.61743741228,-1.11683703089319,33825.7382416634,
36712.56,11999.98,4537.826,1989.489,3920.75899747835,3549.9238531039,-1.14974719161354,33745.1785372864,
36680.04,11999.98,4583.501,2009.8,3919.62648614022,3550.26822501901,-1.18300273144804,33664.9961412364,
36647.07,11999.98,4629.868,2030.438,3918.46214132858,3550.61167508413,-1.21676518643461,33583.8646844495,
36614.6,11999.98,4675.584,2050.771,3917.27006858495,3550.84616989873,-1.25005196282826,33502.4607823034,
36582.01,11999.98,4721.536,2071.216,3916.04545615759,3551.10370841552,-1.28351098174416,33421.6482325994,
36549.58,11999.98,4767.313,2091.579,3914.79107413734,3551.30969136321,-1.316842379665,33340.7394104388,
36517.14,11999.98,4813.183,2111.987,3913.50544484382,3551.50418467808,-1.35024249801599,33260.001348491,
36484.91,11999.98,4858.812,2132.282,3912.1900447788,3551.64938449715,-1.38346591094695,33179.3681262106,
36449.85,11999.98,4908.493,2154.486,3910.8311261473,3552.07230348727,-1.41966119656526,33096.298980318,
36420.17,11999.98,4950.652,2173.162,3909.47002055151,3551.71221613177,-1.45034289794229,33013.9318569561,
36388.4,11999.98,4995.836,2193.249,3908.05701456664,3551.93099010542,-1.48324056403898,32937.7988468911,
36356.4,11999.98,5041.43,2213.527,3906.61823203882,3551.99918525416,-1.51643809365295,32858.1306632155,
36324.21,11999.98,5087.351,2233.958,3905.14872127605,3552.04274222568,-1.54987569587492,32777.8434445442,
36291.88,11999.98,5133.547,2254.518,3903.64826588544,3552.06196395303,-1.58351499276422,32697.0614068365,
36259.31,11999.98,5180.164,2275.274,3902.11615649522,3552.06922961589,-1.61746218489669,32615.7515616481,
36228.29,11999.98,5224.657,2295.034,3900.5602240548,3551.87247035905,-1.64985293584131,32535.4560904493,
36196.49,11999.98,5270.331,2315.345,3898.96679992298,3551.84358171151,-1.68310847567581,32456.7482176754,
