xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
39960,11999.99,55.14862,24.00874,3943.92856695194,3451.71207085144,0,41722.9133965374,
39928.94,11999.99,98.03461,42.42245,3943.91214610833,3452.20913864772,0,41633.4443473776,
39895.52,11999.99,144.1677,62.31207,3943.87269020605,3453.40317779697,0,41555.0641880748,
39861.96,11999.99,190.4843,82.29218,3943.83710442913,3454.47971882194,0,41473.0182471956,
39829.02,11999.99,235.9453,101.8906,3943.8033242152,3455.50130660712,0,41391.3670068086,
39795.73,11999.99,281.8848,121.7135,3943.76736712902,3456.58837352829,0,41310.3096466618,
39761.98,11999.99,328.4521,141.8291,3943.73074254223,3457.69524535545,0,41228.2883862671,
39729.09,11999.99,373.8383,161.4145,3943.69717420003,3458.70941879624,0,41146.4060469413,
39695.3,11999.99,420.463,181.5707,3943.65949064492,3459.84754360129,0,41064.9399970299,
39662.3,11999.99,465.9997,201.2386,3943.62552320135,3460.87309124648,0,40982.8838684748,
39628.98,11999.99,511.9597,221.1064,3943.58914989198,3461.97091719909,0,40901.7123914915,
39595.79,11999.99,557.763,240.9099,3943.55356290475,3463.04465046105,0,40820.1865969027,
39562.27,11999.99,603.9908,260.914,3943.51683664806,3464.15238509147,0,40738.5314887383,
39528.24,11999.99,650.9341,281.2521,3943.47918178007,3465.28773569446,0,40655.9098755043,
39495.61,11999.99,695.9393,300.7137,3943.44626092213,3466.28002332474,0,40573.8599648216,
39462.06,11999.99,742.2194,320.7635,3943.40803296904,3467.43189467591,0,40493.0278940874,
39428.98,11999.99,787.8497,340.5242,3943.37276094363,3468.49433654165,0,40411.2557522797,
39395.3,11999.99,834.2922,360.6628,3943.33487220481,3469.63521018645,0,40329.62275825,
39361.39,11999.99,881.0487,380.9526,3943.2973864698,3470.76355460307,0,40246.8814372132,
39328.53,11999.99,926.3716,400.5947,3943.26311768774,3471.79472385452,0,40164.7951971662,
39295.36,11999.99,972.103,420.4305,3943.22591804167,3472.9137143239,0,40083.9826547655,
39261.55,11999.99,1018.72,440.6786,3943.18739982202,3474.07196251048,0,40002.1012915161,
39228.95,11999.99,1063.675,460.1747,3943.1533959326,3475.09412131273,0,39920.4133541721,
39195.42,11999.99,1109.904,480.2599,3943.11436310979,3476.26705416574,0,39839.6423107991,
39162.48,11999.99,1155.305,499.9737,3943.07871221943,3477.33799078343,0,39758.0580786649,
39129.05,11999.99,1201.4,520.0126,3943.0403730493,3478.48928885859,0,39676.8894358327,
39095.89,11999.99,1247.109,539.8824,3943.00370467853,3479.59003309347,0,39595.2282089649,
39062.42,11999.99,1293.231,559.9484,3942.9655392605,3480.73532187525,0,39513.6959638539,
39028.91,11999.99,1339.42,580.0532,3942.92771999511,3481.86982589898,0,39431.6634981343,
38995.14,11999.99,1385.959,600.3259,3942.88917530931,3483.02568465846,0,39349.3095503624,
38961.94,11999.99,1431.71,620.2444,3942.85266126111,3484.12027157737,0,39267.1220300423,
38929.05,11999.99,1477.033,639.9745,3942.81578188154,3485.22543704149,0,39186.0872702579,
38895.74,11999.99,1522.931,659.9756,3942.77698724855,3486.38759273892,0,39105.1129411283,
38861.24,11999.99,1570.464,680.7363,3942.73550799779,3487.62971247867,0,39022.3661877486,
38829.01,11999.99,1614.874,700.0701,3942.70285190076,3488.60728518046,0,38940.0164826036,
38795.54,11999.99,1660.976,720.1879,3942.66196961981,3489.83069910252,0,38859.8838513954,
38762.18,11999.99,1706.939,740.2491,3942.62374793027,3490.97407939373,0,38778.0007333708,
38728.78,11999.99,1752.947,760.3387,3942.58512144591,3492.1291621902,0,38696.235851139,
38695.23,11999.99,1799.157,780.5293,3942.54602513282,3493.29787877876,0,38614.2770733533,
38662.12,11999.99,1844.775,800.4552,3942.5083747605,3494.42297635231,0,38532.5072617889,
38628.89,11999.99,1890.537,820.4545,3942.46943278425,3495.58626318645,0,38451.2785748265,
38595.42,11999.99,1936.633,840.6155,3942.42987715966,3496.76745737198,0,38369.6560069658,
38562.16,11999.99,1982.441,860.6518,3942.39132327264,3497.91832751384,0,38287.8653787051,
38528.76,11999.99,2028.423,880.7756,3942.35185784521,3499.09598864345,0,38206.2637154545,
38495.43,11999.99,2074.327,900.8716,3942.3127081387,3500.26380979678,0,38124.5238907749,
38461.99,11999.99,2120.364,921.0367,3942.27303837474,3501.44671907122,0,38042.7701635578,
38428.48,11999.99,2166.502,941.2563,3942.23324490404,3502.63288777461,0,37960.7996564131,
38395.47,11999.99,2211.941,961.1611,3942.19500143372,3503.77244904035,0,37879.2015937521,
38361.22,11999.99,2259.085,981.8622,3942.15187283306,3505.05709959543,0,37797.170322916,
38328.86,11999.99,2303.632,1001.371,3942.11690612892,3506.09826605019,0,37715.0917798867,
38295.3,11999.99,2349.824,1021.647,3942.0742584174,3507.3676940673,0,37634.6926372803,
38262.12,11999.99,2395.501,1041.693,3942.03513808793,3508.53169582834,0,37552.8563960057,
38228.51,11999.99,2441.757,1062.015,3941.99383089974,3509.7603178724,0,37471.1709739181,
38194.82,11999.99,2488.115,1082.392,3941.95307428389,3510.97211300917,0,37388.7782959863,
38162.14,11999.99,2533.084,1102.135,3941.91543168,3512.09092337601,0,37307.2424006154,
38128.71,11999.99,2579.083,1122.361,3941.8732419145,3513.34443092793,0,37226.4990081632,
38095.35,11999.99,2624.995,1142.556,3941.83272193343,3514.54787675127,0,37144.6880758851,
38062.09,11999.99,2670.747,1162.685,3941.79229844143,3515.74801750188,0,37063.0782227224,
38028.63,11999.99,2716.773,1182.948,3941.75245292421,3516.9781565548,0.00167890077318011,36981.4475160506,
37995.18,11999.99,2762.79,1203.215,3941.71604164139,3518.2007504118,0.00503603033764297,36899.5227627852,
37961.77,11999.99,2808.749,1223.464,3941.68426314221,3519.42723492437,0.0100635549802307,36817.6438108866,
37928.99,11999.99,2853.847,1243.322,3941.66024840569,3520.60742848839,0.0166088023694208,36736.424107831,
37895.4,11999.99,2900.04,1263.696,3941.64001784204,3521.91144853492,0.0250065043463801,36655.3748688554,
37861.74,11999.99,2946.323,1284.12,3941.63050405359,3523.18182777206,0.0351201010379769,36573.0607701411,
37828.52,11999.99,2992.004,1304.274,3941.63309603772,3524.42024772534,0.0467569948702667,36491.0638310891,
37795.38,11999.99,3037.573,1324.383,3941.64707156783,3525.69366731996,0.0600131382124423,36409.7980959319,
37761.87,11999.99,3083.638,1344.732,3941.67036728366,3527.01921820938,0.0717317409866338,36328.2992064665,
37728.7,11999.99,3129.22,1364.865,3941.7045706222,3528.29998186264,0.0816789402911882,36246.5892442366,
37695.61,11999.99,3174.702,1384.96,3941.74571309255,3529.60699009615,0.0899635823208525,36165.4725209698,
37662.49,11999.99,3220.211,1405.076,3941.7925926881,3530.92969945852,0.0966101946440091,36084.4360493767,
37628.39,11999.99,3267.046,1425.82,3941.84097207601,3532.34983671302,0.101710492482838,36002.4342259785,
