xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
39656.66,12000,446.5591,294.0953,3943.12596250573,3475.91853752393,0,41432.4866963908,
39313.33,12000,893.708,586.9908,3943.6216181365,3460.99097245933,0,40591.3040344545,
39273.33,12000,948.9439,610.7914,3944.94536395379,3420.78284141923,0,40040.6305292989,
39219.97,12000,1022.448,643.1483,3944.86856201769,3423.12943692794,0,39929.7536346747,
39192.76,12000,1060.103,659.0603,3944.89018808977,3422.46885053857,0,39823.9945701437,
39159.81,12000,1105.652,678.4924,3944.84390213406,3423.88252774531,0,39751.784531735,
39127.03,12000,1150.96,697.8228,3944.80854647798,3424.9619497633,0,39671.1705776362,
39094.05,12000,1196.549,717.2869,3944.77220201383,3426.07118238072,0,39590.6193030429,
39061.39,12000,1241.692,736.5576,3944.73703486187,3427.14411890303,0,39510.070219939,
39027.97,12000,1287.879,756.3052,3944.6990821679,3428.3016393885,0,39429.2760980622,
38993.95,12000,1334.885,776.4297,3944.66084316339,3429.4674705739,0,39346.7722398514,
38961.7,12000,1379.465,795.469,3944.62850074434,3430.45319666735,0,39265.0662294202,
38928.57,12000,1425.239,815.0525,3944.59027194461,3431.61793720679,0,39185.1596189099,
38895.22,12000,1471.32,834.7819,3944.55298873599,3432.75346171809,0,39103.7373996582,
38861.87,12000,1517.395,854.5156,3944.51604890664,3433.87813290636,0,39021.9820335558,
38829.12,12000,1562.646,873.8856,3944.48066344111,3434.95511143295,0,38940.8055881643,
38795.55,12000,1609.016,893.7678,3944.44175006331,3436.1390483183,0,38859.7418726637,
38762.5,12000,1654.674,913.3359,3944.40576390609,3437.23353743264,0,38777.9532964087,
38729.2,12000,1700.676,933.0668,3944.36795632525,3438.38302315724,0,38696.6952574563,
38695.9,12000,1746.665,952.799,3944.33056548932,3439.51943513976,0,38615.0698542058,
38663.07,12000,1792.008,972.2473,3944.29437079088,3440.6191116018,0,38533.9046514453,
38629.65,12000,1838.165,992.0707,3944.25547289195,3441.80049934452,0,38452.8694690909,
38596.14,12000,1884.434,1011.953,3944.21740848122,3442.95615394768,0,38370.8688083789,
38563.07,12000,1930.111,1031.574,3944.18061737055,3444.07275716257,0,38289.1535839956,
