xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
39960,11999.99,55.14862,24.00874,3943.92856695194,3451.71207085144,0,41722.9133965374,
39936.28,11999.99,87.94689,37.92606,3943.93140640546,3451.62611131038,0,41640.4736732025,
39900.43,11999.99,137.4037,59.32975,3943.87278501817,3453.40030906187,0,41570.7246100303,
39867.66,11999.99,182.6474,78.82176,3943.8437937728,3454.27738012143,0,41485.808030314,
39836.81,11999.99,225.2372,97.12021,3943.81411823106,3455.17490695151,0,41407.3296267911,
39804,11999.99,270.5304,116.648,3943.77560553357,3456.33933950975,0,41329.8489104363,
39771.02,11999.99,316.0442,136.283,3943.74017284619,3457.41027796764,0,41249.2679800987,
39737.88,11999.99,361.7732,156.0227,3943.7045281258,3458.48726769578,0,41168.2932831951,
39704.76,11999.99,407.4695,175.7545,3943.66914390471,3459.55603239277,0,41087.1031367102,
39669.95,11999.99,455.4859,196.5518,3943.62909068288,3460.76539682773,0,41004.3252464777,
39636.61,11999.99,501.4791,216.4332,3943.59608579376,3461.76160522314,0,40920.4302085435,
39604.12,11999.99,546.3124,235.794,3943.56247710121,3462.7757240383,0,40839.5463450494,
39569.79,11999.99,593.6566,256.3064,3943.52224420244,3463.98930659372,0,40758.1675278931,
39536.22,11999.99,639.9581,276.35,3943.48743154767,3465.03902685521,0,40674.780282096,
39505.49,11999.99,682.3667,294.632,3943.45877183149,3465.90296013923,0,40595.241157665,
39472.15,11999.99,728.3603,314.5492,3943.41758638603,3467.14407276601,0,40517.4343470337,
39440.29,11999.99,772.313,333.5443,3943.38527910271,3468.11731219836,0,40437.1462172896,
39407.24,11999.99,817.8925,353.2869,3943.34681869786,3469.27553076634,0,40357.9421852771,
39374.04,11999.99,863.6729,373.1283,3943.31010801727,3470.38067189194,0,40276.8220595769,
39340.74,11999.99,909.5923,393.0406,3943.27329963099,3471.48837694057,0,40195.3820684322,
39307.87,11999.99,954.9239,412.6917,3943.23776997492,3472.55724199496,0,40114.1977072883,
39275.25,11999.99,999.8981,432.1867,3943.20203970857,3473.63178772099,0,40033.9003824341,
39241.75,11999.99,1046.084,452.2424,3943.16325739679,3474.79771823407,0,39953.1438330043,
39208.22,11999.99,1092.311,472.3246,3943.12600134521,3475.91737048635,0,39871.03349984,
39175.36,11999.99,1137.614,491.9916,3943.09058654161,3476.98133067325,0,39789.5214503795,
39139.64,11999.99,1186.83,513.463,3943.04578468521,3478.32680596003,0,39706.2777324077,
39105.25,11999.99,1234.24,534.1107,3943.01019544948,3479.39521438728,0,39620.0277085735,
39074.8,11999.99,1276.222,552.2862,3942.98299760575,3480.21147227674,0,39539.5341260875,
39041.9,11999.99,1321.573,572.0043,3942.94111421742,3481.46807061285,0,39462.5962030224,
39008.27,11999.99,1367.922,592.1871,3942.90179611977,3482.64726326225,0,39381.2912689255,
38975.93,11999.99,1412.5,611.5661,3942.86746303174,3483.67660106558,0,39300.1326999908,
38943.29,11999.99,1457.493,631.1422,3942.82962474017,3484.81065161358,0,39220.6100838979,
38910.45,11999.99,1502.752,650.8476,3942.79172272732,3485.94621653422,0,39140.4437537514,
38878.57,11999.99,1546.69,669.9551,3942.75686096354,3486.9903448663,0,39060.9077640058,
38845.5,11999.99,1592.254,689.8152,3942.71659042033,3488.19605306115,0,38981.6719863359,
38812.52,11999.99,1637.688,709.6225,3942.67885133904,3489.32556443345,0,38900.7515651704,
38778.52,11999.99,1684.526,730.0834,3942.63786169554,3490.55192070373,0,38818.9885208787,
38746.1,11999.99,1729.191,749.5534,3942.60340372165,3491.58250165123,0,38737.207367625,
38713.02,11999.99,1774.761,769.4461,3942.56373448184,3492.76854026681,0,38657.1592978828,
38680.34,11999.99,1819.781,789.0933,3942.52645297348,3493.88279755521,0,38576.5059076124,
38646.18,11999.99,1866.819,809.6779,3942.48396190353,3495.15229324156,0,38495.0381658884,
38613.13,11999.99,1912.349,829.5748,3942.44757971348,3496.23888358169,0,38412.4202511204,
38580.07,11999.99,1957.867,849.4741,3942.40885780284,3497.39495535668,0,38331.4523286879,
38546.72,11999.99,2003.801,869.5724,3942.36912037232,3498.58092142073,0,38250.2030428405,
38513.63,11999.99,2049.372,889.5114,3942.33067147835,3499.7280218252,0,38168.749810619,
38480.6,11999.99,2094.848,909.4145,3942.29176419966,3500.88838859204,0,38087.7546402576,
38447.62,11999.99,2140.262,929.2961,3942.25274369998,3502.05171895646,0,38006.901433446,
38414.2,11999.99,2186.267,949.4589,3942.2122373617,3503.25890991033,0,37925.7008860281,
38381.05,11999.99,2231.896,969.4555,3942.17332824864,3504.41808059588,0,37844.1118515328,
38348.18,11999.99,2277.147,989.2853,3942.13455927742,3505.57266832972,0,37763.1944497436,
38314.77,11999.99,2323.14,1009.466,3942.09192982256,3506.79412759377,-0.00167472685225617,37682.1688380446,
38282.02,11999.99,2368.217,1029.23,3942.04933293872,3507.92211120509,-0.00492441833354768,37600.970075636,
38248.52,11999.99,2414.325,1049.48,3941.99831745201,3509.15841366622,-0.00993277229608386,37520.0460128994,
38215.33,11999.99,2460.009,1069.541,3941.94360231361,3510.31737700187,-0.0165476964506521,37438.2887766908,
38182.27,11999.99,2505.5,1089.52,3941.88095837599,3511.47931196974,-0.0247740757888077,37357.1277721749,
38149.41,11999.99,2550.739,1109.391,3941.80942625894,3512.62834353734,-0.0345757462896266,37276.3492588788,
38116.08,11999.99,2596.6,1129.557,3941.72531006613,3513.82342205433,-0.0461803050050453,37195.410536375,
38083.29,11999.99,2641.727,1149.391,3941.63168286233,3514.93331808992,-0.0592113935027131,37114.3029478359,
38050.13,11999.99,2687.374,1169.473,3941.52196654669,3516.10229503098,-0.0740457057481219,37033.6349379255,
38016.8,11999.99,2733.233,1189.661,3941.39720863116,3517.25067808329,-0.0906170091283488,36952.2476566529,
37983.8,11999.99,2778.66,1209.655,3941.25702853341,3518.34819313113,-0.108667571052618,36870.9302054661,
37950.75,11999.98,2824.145,1229.684,3941.09776886648,3519.45629900964,-0.128382152212153,36790.0450236741,
37917.49,11999.98,2869.932,1249.861,3940.91799782448,3520.56718251234,-0.14989204381016,36708.8880505879,
37883.75,11999.98,2916.382,1270.352,3940.7154399963,3521.69154272403,-0.173427211363916,36626.9372813645,
37851.22,11999.98,2961.175,1290.081,3940.49524958869,3522.6562012465,-0.197709544532056,36545.4260975984,
37818.45,11999.98,3006.311,1309.976,3940.24748296481,3523.70331100397,-0.223795625029012,36465.4864339272,
37785.45,11999.98,3051.772,1330.029,3939.97371903364,3524.73623883931,-0.251711562492765,36384.9492259432,
37750.8,11999.98,3099.499,1351.143,3939.66655758684,3525.88399232137,-0.282836769125247,36302.4823376175,
37719.32,11999.98,3142.899,1370.252,3939.34556480041,3526.60785619807,-0.312618116580735,36220.5669906833,
37686.22,11999.98,3188.513,1390.395,3938.98192996935,3527.6632138168,-0.345580828541152,36141.8391418538,
