xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
39960,11999.99,55.14862,24.00874,3943.92856695194,3451.71207085144,0,41722.9133965374,
39927.82,11999.99,99.58314,43.12178,3943.90919013651,3452.29860939361,0,41632.3658449037,
39894.22,11999.99,145.9475,63.11668,3943.87132692009,3453.44442652903,0,41552.137778895,
39860.95,11999.99,191.8712,82.91841,3943.83680645557,3454.48873160662,0,41470.1147554215,
39827.66,11999.99,237.8168,102.7372,3943.80155011711,3455.55495031179,0,41388.5524659386,
39794.55,11999.99,283.5004,122.4439,3943.76673749791,3456.60740549877,0,41307.1457506725,
39760.59,11999.99,330.3589,142.6924,3943.72920329446,3457.74175636525,0,41225.2013601998,
39727.6,11999.99,375.8895,162.3437,3943.69575947817,3458.7521536804,0,41142.9023499322,
39694.06,11999.99,422.1727,182.3445,3943.65893691797,3459.86426437102,0,41061.5187245062,
39660.03,11999.99,469.1177,202.6542,3943.62174870388,3460.98703112385,0,40978.8494101877,
39627.69,11999.99,513.7386,221.9134,3943.58992023158,3461.94767052094,0,40897.0796055831,
39592.68,11999.99,562.0214,242.8495,3943.54762934715,3463.2236436202,0,40815.2786117911,
39560.47,11999.99,606.4661,262.0425,3943.51784721678,3464.12190945541,0,40732.1674319177,
39527.65,11999.99,651.7418,281.6203,3943.48103224827,3465.23195059436,0,40652.6530118732,
39493.96,11999.99,698.2078,301.748,3943.44290592807,3466.38113120559,0,40571.399551155,
39460.64,11999.99,744.1697,321.6529,3943.40733760456,3467.45284337018,0,40489.1984151974,
39427.63,11999.99,789.707,341.3712,3943.37180171036,3468.52322510913,0,40407.8370149942,
39390.35,11999.99,841.0771,363.7751,3943.3239217199,3469.96486726754,0,40322.858033743,
39360.79,11999.99,881.8624,381.3514,3943.30541164229,3470.52202479338,0,40238.9133119843,
39327.4,11999.99,927.9142,401.3265,3943.26141654583,3471.84590376093,0,40162.8196411942,
39293.84,11999.99,974.1874,421.41,3943.22414385108,3472.96707354908,0,40080.833245401,
39260.73,11999.99,1019.835,441.2152,3943.18834516879,3474.04354074224,0,39999.0393564352,
39227.52,11999.99,1065.621,461.0907,3943.15128216063,3475.1576508079,0,39917.8254132293,
39193.73,11999.99,1112.208,481.3402,3943.11268964826,3476.31733208041,0,39835.898502335,
39160.64,11999.99,1157.824,501.1526,3943.07711174812,3477.38605995013,0,39753.7749549518,
39127.7,11999.99,1203.235,520.8789,3943.04046465502,3478.48653848911,0,39672.8479313099,
39093.95,11999.99,1249.753,541.1193,3943.0011642414,3479.66628044103,0,39591.3678465039,
39061,11999.99,1295.167,560.8611,3942.96560443942,3480.73336629372,0,39509.4485191117,
39027.56,11999.99,1341.26,580.9218,3942.92696150691,3481.89257502023,0,39428.2546997123,
38994.58,11999.99,1386.709,600.6951,3942.89051631888,3482.98547801914,0,39346.7653442763,
38960.81,11999.99,1433.248,620.9755,3942.85078931948,3484.17637713667,0,39265.2130321903,
38927.51,11999.99,1479.136,640.9648,3942.81388162433,3485.28237195619,0,39182.9246825666,
38893.83,11999.99,1525.543,661.1995,3942.77485022346,3486.45159873045,0,39100.9814946701,
38861.05,11999.99,1570.704,680.8705,3942.73907626007,3487.52287743178,0,39019.3386705906,
38827.71,11999.99,1616.654,700.9108,3942.69972302893,3488.70093377402,0,38938.4991746397,
38794.25,11999.99,1662.743,721.0226,3942.66112091999,3489.85609182768,0,38856.6994874436,
38760.73,11999.99,1708.928,741.1863,3942.62240969041,3491.01410482904,0,38774.6763003021,
38726.84,11999.99,1755.61,761.5865,3942.58267900652,3492.20218693648,0,38692.1959649132,
38694.29,11999.99,1800.445,781.1448,3942.54747971672,3493.25440400086,0,38610.4625608078,
38660.73,11999.99,1846.663,801.347,3942.50651316143,3494.47859604576,0,38529.7725605803,
38627.33,11999.99,1892.664,821.4566,3942.46793698258,3495.63093798203,0,38447.7206250307,
38594.13,11999.99,1938.394,841.4495,3942.42950970955,3496.77842801922,0,38366.090938772,
38560.78,11999.99,1984.318,861.5389,3942.39016387357,3497.95293040398,0,38284.6198783973,
38527.88,11999.99,2029.624,881.3517,3942.35231912389,3499.08222638728,0,38203.3659076249,
38494.13,11999.99,2076.087,901.7058,3942.31094685056,3500.31633856843,0,38121.9717090563,
38461.05,11999.99,2121.639,921.6475,3942.27317416657,3501.44267063579,0,38039.9493313078,
38427.57,11999.99,2167.728,941.8445,3942.23274371609,3502.64782450682,0,37958.5398737291,
38394.07,11999.99,2213.85,962.0648,3942.19294539937,3503.83370257055,0,37876.5193511089,
38360.86,11999.99,2259.581,982.112,3942.15393363758,3504.99572687909,0,37794.7328048931,
38327.57,11999.99,2305.403,1002.209,3942.11400874473,3506.1845235441,0,37713.3039550895,
38292.92,11999.99,2353.079,1023.174,3942.07004487806,3507.4930852471,0,37630.4749389541,
38261.02,11999.99,2396.992,1042.406,3942.03708533133,3508.47376655061,0,37548.2489489176,
38227.39,11999.99,2443.275,1062.741,3941.99302026369,3509.78442445419,0,37468.4711745356,
38194.17,11999.99,2489,1082.825,3941.95370372117,3510.95340168266,0,37386.4927799509,
38160.41,11999.99,2535.448,1103.252,3941.91180399199,3512.19872506878,0,37304.6139843776,
38127.55,11999.99,2580.666,1123.117,3941.87364015773,3513.33260089109,0,37222.8016108874,
38094.05,11999.99,2626.759,1143.396,3941.83151605209,3514.5836847397,0,37141.717430177,
38059.83,11999.99,2673.837,1164.14,3941.7884134248,3515.86333740323,0,37058.9854651771,
38027.11,11999.99,2718.857,1183.938,3941.75283535091,3516.9647399223,0.00160590413814962,36976.6098422642,
37994.29,11999.99,2764.019,1203.809,3941.71657752574,3518.1770628284,0.00483323502100125,36896.381017229,
37960.8,11999.99,2810.084,1224.107,3941.68296949937,3519.45062230242,0.00980797646625514,36815.3601230875,
37927.51,11999.99,2855.869,1244.284,3941.65739329316,3520.67163457598,0.0164145490472947,36733.5460661533,
37894.18,11999.99,2901.72,1264.499,3941.63873487578,3521.9203174777,0.0246982270861035,36651.9860401054,
37860.77,11999.99,2947.652,1284.76,3941.62909492492,3523.18179963177,0.0346700682174669,36570.2889193596,
37827.64,11999.99,2993.212,1304.857,3941.63089353054,3524.42831796173,0.0462076242464836,36488.7602799031,
37794.1,11999.99,3039.328,1325.221,3941.64301958712,3525.74420030107,0.0595745977693883,36407.2443063173,
37760.58,11999.99,3085.398,1345.573,3941.66984027877,3527.04680039136,0.0746130412700595,36325.1459187007,
37727.59,11999.99,3130.743,1365.595,3941.71325774321,3528.31900609856,0.0910455841354961,36243.5969202119,
37694.16,11999.99,3176.69,1385.908,3941.77086805848,3529.68534192319,0.109374556812553,36162.4119810332,
37661.31,11999.99,3221.824,1405.85,3941.84924796165,3530.98689893808,0.128994478420437,36081.129165498,
37627.55,11999.99,3268.203,1426.382,3941.94343711749,3532.43407901413,0.150868284060537,35999.8520341709,
