xplane,yplane,xrocket,yrocket,vc,xnc,xnt,rtm,time
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
40000,12000,0,0,3944.03310871154,3448.54574153893,0,41761.2260356422,
39960,11999.99,55.14862,24.00874,3943.92856695194,3451.71207085144,0,41722.9133965374,
39936.25,11999.99,87.98602,37.94331,3943.93132634113,3451.62853515084,0,41640.444445015,
39903.15,11999.99,133.6764,57.63064,3943.87997733268,3453.18268341356,0,41573.2833691532,
39870.14,11999.99,179.2333,77.26431,3943.84529434363,3454.23198924415,0,41492.250998601,
39836.77,11999.99,225.287,97.13059,3943.80935812189,3455.31885169078,0,41411.0122265922,
39803.87,11999.99,270.7036,116.7145,3943.77522535913,3456.35083200701,0,41329.6755064629,
39770.43,11999.99,316.8401,136.6325,3943.73875056217,3457.45325852383,0,41248.524770582,
39737.64,11999.99,362.0948,156.1568,3943.70487608511,3458.47675598755,0,41167.2054382501,
39702.81,11999.99,410.1387,176.9592,3943.66427406146,3459.70309624239,0,41084.892242722,
39670.71,11999.99,454.4375,196.0637,3943.63470685556,3460.59584967696,0,41002.1554366745,
39637.56,11999.99,500.1785,215.8302,3943.59710698651,3461.73078647766,0,40922.4864876841,
39604.28,11999.99,546.0967,235.6845,3943.56102673883,3462.81948056913,0,40841.1204630115,
39571.36,11999.99,591.5068,255.3145,3943.52608753204,3463.87339626969,0,40759.9104387629,
39538.1,11999.99,637.3906,275.1675,3943.48942791722,3464.97883868745,0,40678.9217598705,
39505.02,11999.99,683.0317,294.917,3943.45380167387,3466.05275973032,0,40597.5820260086,
39472.11,11999.99,728.4224,314.5594,3943.41823882402,3467.12441541785,0,40516.6773943671,
39438.71,11999.99,774.4761,334.5115,3943.38091569027,3468.24873527231,0,40435.5792082905,
39405.95,11999.99,819.6735,354.08,3943.34617844838,3469.29480810839,0,40354.3513760257,
39372.7,11999.99,865.5144,373.9493,3943.30881452085,3470.41960454875,0,40273.6064744532,
39339.62,11999.99,911.1395,393.7274,3943.27268296166,3471.50693166149,0,40192.3079234917,
39306.37,11999.99,956.9915,413.6163,3943.23569367662,3472.61969394768,0,40111.0819752028,
39273.14,11999.99,1002.817,433.5004,3943.19897945327,3473.72380478452,0,40029.6247354256,
39239.96,11999.99,1048.555,453.3516,3943.16230271343,3474.82641404751,0,39948.2529188652,
39206.91,11999.99,1094.13,473.1362,3943.12572917545,3475.92554855758,0,39867.0862916901,
39174.08,11999.99,1139.386,492.7815,3943.08947854101,3477.01461251045,0,39786.3159897047,
39140.76,11999.99,1185.32,512.7446,3943.05129020648,3478.16149585379,0,39705.4172022222,
39107.59,11999.99,1231.049,532.6214,3943.01438980871,3479.26931564595,0,39623.9200350035,
39074.47,11999.99,1276.697,552.4681,3942.97725457049,3480.38380528289,0,39542.6969374455,
39041.39,11999.99,1322.298,572.3008,3942.94000051416,3481.50147766429,0,39461.59309425,
39008.44,11999.99,1367.71,592.0543,3942.90296996539,3482.61206453256,0,39380.67008677,
38975.2,11999.99,1413.525,612,3942.86473350271,3483.75842092425,0,39299.66761691,
38942.36,11999.99,1458.786,631.699,3942.82812327176,3484.85564394939,0,39218.6097151447,
38909.7,11999.99,1503.797,651.2907,3942.79112734731,3485.96405128837,0,39138.3263125179,
38876.47,11999.99,1549.579,671.2437,3942.7520615603,3487.13406336448,0,39057.7736838822,
38843.52,11999.99,1594.98,691.0292,3942.71480267592,3488.2495681598,0,38976.6410334306,
38810.45,11999.99,1640.552,710.9003,3942.67652997099,3489.39502902679,0,38895.8022930056,
38777.14,11999.99,1686.443,730.9258,3942.63772989828,3490.55586316157,0,38814.5512460096,
38744.18,11999.99,1731.845,750.7346,3942.60031853369,3491.67475864917,0,38733.2887700696,
38710.64,11999.99,1778.048,770.9185,3942.56039322485,3492.86841814968,0,38651.9960437315,
38677.98,11999.99,1823.032,790.5501,3942.52412128349,3493.95247370047,0,38570.6794867263,
38644.25,11999.99,1869.485,810.865,3942.48281414965,3495.18657757348,0,38489.6582594573,
38610.94,11999.98,1915.369,830.9254,3942.44480623735,3496.32170139214,0,38407.4306376969,
38577.93,11999.98,1960.825,850.7968,3942.40674056127,3497.45815541131,0,38326.1199761193,
38544.63,11999.98,2006.685,870.8616,3942.36705629955,3498.64251205144,0,38244.9875627093,
38511.74,11999.98,2051.981,890.674,3942.32908294914,3499.77540601935,0,38163.8072055056,
38477.98,11999.98,2098.458,911.0391,3942.28760189637,3501.01250034563,0,38082.4118561799,
38445.54,11999.98,2143.122,930.5761,3942.25171177087,3502.08247857052,0,38000.9927225694,
38412.17,11999.98,2189.07,950.7129,3942.21021102401,3503.3192881912,0,37920.6494440655,
38379.34,11999.98,2234.263,970.5085,3942.17216165325,3504.45282918345,0,37839.4294043843,
38346.13,11999.98,2279.982,990.5549,3942.13170389059,3505.65768918111,0,37758.6613257521,
38313.05,11999.98,2325.519,1010.525,3942.0923316306,3506.82979690791,0,37677.4423781228,
38279.78,11999.98,2371.315,1030.623,3942.05202092483,3508.02940791356,0,37596.2388417895,
38246.8,11999.98,2416.711,1050.543,3942.01284522348,3509.19482173389,0,37515.0260232083,
38213.77,11999.98,2462.173,1070.502,3941.97280106987,3510.38564270416,0,37434.2002156159,
38180.63,11999.98,2507.78,1090.536,3941.93242504267,3511.58589528996,0,37353.1991779825,
38147.2,11999.98,2553.78,1110.759,3941.89128309395,3512.80846485656,0,37271.760621685,
38114.3,11999.98,2599.056,1130.656,3941.85224413154,3513.96812138727,0,37190.3967114175,
38081.14,11999.98,2644.674,1150.718,3941.81119866119,3515.18693987155,0,37109.5778903844,
38048.18,11999.98,2690.024,1170.665,3941.7711614789,3516.37538224208,0,37028.56810336,
38015.18,11999.98,2735.429,1190.645,3941.73047366865,3517.5826971753,0,36947.8103119386,
37981.54,11999.98,2781.7,1211.035,3941.68779528241,3518.84860127447,0,36866.3814505919,
37948.77,11999.98,2826.79,1230.884,3941.64903044102,3519.99800146537,0,36784.8307212526,
37915.57,11999.98,2872.453,1251.008,3941.60698572434,3521.24419779831,0,36704.1655550123,
37882.54,11999.98,2917.889,1271.034,3941.56624505631,3522.45129212133,0,36623.0285908096,
37849.43,11999.98,2963.421,1291.113,3941.52479945304,3523.67881849176,0,36542.0691246121,
37816.2,11999.98,3009.116,1311.276,3941.48300240907,3524.91629020497,0,36460.885969896,
37783.18,11999.98,3054.524,1331.313,3941.44200675437,3526.12958371259,0,36379.7206718936,
37750.41,11999.98,3099.593,1351.202,3941.40120318156,3527.33674867251,0,36299.1042104321,
37716.86,11999.98,3145.719,1371.59,3941.35729795571,3528.63518142166,0,36218.1114446846,
37683.87,11999.98,3191.078,1391.629,3941.31523626149,3529.83254061806,-0.00163249699014142,36136.4981027936,
37650.96,11999.98,3236.317,1411.62,3941.26908283349,3531.05892636356,-0.00488484338002257,36055.8032220018,
37614.14,11999.98,3286.903,1434.125,3941.20492405887,3532.65726901727,-0.0105585480693799,35971.4919576861,
